Latitude,Longitude
442539.58,4475094.51
442559.58,4475116.51
442530.58,4474987.51
0.00,0.00
442443.58,4475206.51
442462.58,4475257.51
442396.58,4475262.51
442322.58,4475212.51
442439.58,4475409.51
442375.58,4475281.51
442469.58,4475565.51
442564.58,4475481.51
442559.58,4475559.51
442679.58,4475392.51
442574.58,4475330.51
442583.58,4475267.51
442628.58,4475264.51
442679.58,4475368.50
442585.58,4475421.51
442579.58,4475428.51
442623.58,4475555.51
442584.58,4475468.51
442583.58,4475465.51
442583.58,4475461.51
442584.58,4475476.51
442585.58,4475509.51
442585.58,4475505.51
442820.58,4475324.50
442755.58,4475391.50
442734.58,4475393.50
442796.58,4475274.50
442904.58,4475324.50
442939.58,4475191.50
443016.58,4475116.50
443028.58,4475116.50
443040.58,4475115.50
443048.58,4475114.50
443052.58,4475114.50
442999.58,4475374.50
443006.58,4475373.50
443092.58,4475332.50
443090.58,4475318.50
443087.58,4475289.50
443086.58,4475271.50
443085.58,4475230.50
443184.58,4475451.50
443199.58,4475460.50
443199.58,4475460.50
443143.58,4475518.50
443124.58,4475518.50
443167.58,4475516.50
443097.58,4475416.50
443101.58,4475462.50
443082.58,4475498.50
443082.58,4475498.50
443167.58,4475352.50
443249.58,4475217.50
443108.58,4475335.50
443108.58,4475332.50
443106.58,4475299.50
443106.58,4475299.50
443104.58,4475260.50
443102.58,4475237.50
443194.58,4475221.50
443255.58,4475155.50
443239.58,4475134.50
443147.58,4475107.50
443253.58,4475115.50
443191.58,4475204.50
442911.58,4475077.50
442949.58,4475080.50
443190.58,4475071.50
442794.58,4474978.50
442691.58,4474875.50
442754.58,4474871.50
442754.58,4474871.50
442680.58,4474933.50
442866.58,4474945.50
442857.58,4474946.50
442899.58,4474943.50
442924.58,4474934.50
442885.58,4474842.50
442862.58,4474845.50
442862.58,4474845.50
442900.58,4474841.50
442900.58,4474841.50
442893.58,4474842.50
442784.58,4474850.50
442671.58,4474778.50
442702.58,4474777.50
442744.58,4474773.50
442996.58,4474754.50
442983.58,4474836.50
443218.58,4474739.50
443541.57,4474801.49
443571.57,4474814.49
443421.58,4474884.49
443419.58,4474856.49
443436.58,4474897.49
443497.58,4474892.49
443497.58,4474892.49
443540.57,4474888.49
443612.58,4475083.49
443822.57,4475032.49
443568.58,4475172.49
443565.58,4475075.49
443567.58,4475051.49
443780.57,4475137.49
443680.58,4475198.49
443703.58,4475189.49
443715.57,4475154.49
443589.58,4475018.49
443700.57,4474988.49
443709.57,4474986.49
443696.57,4474911.49
443557.58,4475013.49
443550.58,4474987.49
443551.58,4474992.49
443541.58,4474949.49
443505.58,4474904.49
443582.58,4474964.49
443574.58,4474966.49
443522.58,4474902.49
443474.58,4475086.49
443526.58,4475182.49
443491.58,4475079.49
443297.58,4475016.50
443379.58,4475098.50
443384.58,4475096.50
443300.58,4475178.50
443323.58,4475196.50
443400.58,4475190.49
443476.58,4475185.49
443357.58,4475234.50
443357.58,4475234.50
443356.58,4475205.50
443481.58,4475197.49
443490.58,4475196.49
443547.58,4475235.49
443758.57,4475229.49
443486.58,4475331.49
443722.58,4475206.49
443584.58,4475293.49
443684.58,4475271.49
443705.58,4475260.49
443817.57,4475167.49
443849.57,4475312.49
443863.57,4475176.49
443845.58,4475534.49
443846.58,4475523.49
443825.58,4475535.49
443838.58,4475418.49
443828.58,4475520.49
443366.58,4475347.50
443409.58,4475530.50
443515.58,4475618.49
443612.58,4475526.49
443573.58,4475655.49
443573.58,4475655.49
443727.58,4475563.49
443658.58,4475566.49
443651.58,4475602.49
443606.58,4475676.49
443656.58,4475670.49
443766.58,4475667.49
443765.58,4475722.49
443668.58,4475653.49
443664.58,4475661.49
443669.58,4475708.49
443593.58,4475665.49
443599.58,4475655.49
443619.58,4475623.49
443390.58,4475581.50
443500.58,4475700.49
443563.58,4475719.49
443342.58,4475613.50
443390.58,4475725.50
443242.58,4475569.50
443132.58,4475808.50
443144.58,4475836.50
443136.58,4475835.50
443350.58,4475721.50
443191.19,4475773.63
443185.58,4475814.50
443174.58,4475841.50
443210.58,4475846.50
443217.58,4475847.50
443443.58,4475857.50
443508.58,4475903.49
443454.58,4475935.49
443133.58,4475855.50
443276.58,4476199.50
443049.58,4476148.50
442956.58,4476137.50
443052.58,4476227.50
443063.58,4476233.50
443130.58,4476324.50
443126.58,4476320.50
443351.58,4476293.50
443270.58,4476134.50
443167.58,4476210.50
443305.58,4475875.50
443247.58,4475917.50
443358.58,4475955.50
443115.58,4475839.50
443116.58,4475843.50
443090.58,4475806.50
443095.58,4475798.50
443040.58,4476117.50
443112.58,4476132.50
442938.58,4476051.50
443078.58,4476073.50
443123.58,4476063.50
443123.58,4476063.50
443122.58,4476071.50
443198.58,4476074.50
443240.58,4476061.50
443483.58,4476166.49
443627.58,4476257.49
443617.58,4476176.49
443522.58,4475979.49
443527.58,4476144.49
443530.58,4476109.49
443503.58,4476143.49
443565.58,4476144.49
443695.58,4476212.49
443448.58,4476302.50
443553.58,4476368.49
443544.58,4476363.49
443494.58,4476330.49
443525.58,4476282.49
443905.58,4476453.49
443792.58,4476475.49
443812.58,4476546.49
443711.58,4476437.49
443677.58,4476458.49
443790.58,4476708.49
443791.58,4476727.49
443815.89,4476817.57
443791.58,4476836.49
443866.58,4476977.49
443869.58,4476939.49
443823.58,4477085.49
443761.58,4477024.49
443729.58,4477145.49
443763.58,4477081.49
443729.58,4477107.49
443581.58,4477038.49
443586.58,4477029.49
443605.58,4476995.49
443685.58,4477090.49
443684.58,4476693.49
443720.58,4476608.49
443527.58,4476593.49
443521.58,4476590.49
443420.58,4476588.50
443420.58,4476588.50
443484.58,4476594.50
443582.58,4476621.49
443538.58,4476568.49
443422.58,4476611.50
443487.58,4476632.50
443317.58,4476438.50
443333.58,4476361.50
443187.58,4476343.50
442941.58,4476635.50
443197.58,4476486.50
443223.58,4476165.50
443111.58,4476284.50
443135.58,4476215.50
443355.58,4476248.50
443360.58,4476251.50
443368.58,4476256.50
443004.58,4476211.50
442965.58,4476243.50
442930.58,4476298.50
442992.58,4476394.50
443078.58,4476308.50
443023.58,4476355.50
443024.58,4476418.50
443136.58,4476444.50
443106.58,4476469.50
443055.58,4476351.50
443038.58,4476362.50
443029.58,4476371.50
443004.58,4476396.50
442869.58,4476416.50
442947.58,4476438.50
442997.58,4476484.50
443032.58,4476521.50
442882.58,4476563.50
442940.58,4476533.50
442947.58,4476540.50
442864.58,4476463.50
442781.58,4476520.50
442763.58,4476415.50
442711.58,4476465.51
442727.58,4476509.51
442770.58,4476537.50
442831.58,4476426.50
442834.58,4476430.50
442838.58,4476449.50
442816.58,4476302.50
442696.58,4476369.51
442678.58,4476391.51
442672.58,4476400.51
442745.58,4476331.50
442878.58,4476685.50
442854.58,4476607.50
442624.58,4476391.51
442537.58,4476503.51
442528.58,4476397.51
442530.58,4476427.51
442533.58,4476460.51
442457.58,4476368.51
442450.59,4476513.51
0.00,0.00
442587.58,4475762.51
442455.58,4475614.51
442478.58,4476350.51
442501.58,4476290.51
442397.58,4476264.51
442399.58,4476299.51
442536.58,4476186.51
442572.58,4476235.51
442586.58,4476235.51
442619.58,4476246.51
442620.58,4476258.51
0.00,0.00
442521.58,4476290.51
442523.58,4476316.51
442771.58,4476183.50
442637.58,4476243.51
442675.58,4476228.51
442639.58,4476265.51
442727.58,4476048.50
442626.58,4476073.51
442706.58,4475990.51
442817.58,4475982.50
442817.58,4475982.50
442817.58,4475982.50
442817.58,4475982.50
442823.58,4476073.50
442848.58,4476072.50
442749.58,4475884.50
442750.58,4475895.50
442886.58,4475977.50
442961.58,4475920.50
442956.58,4475922.50
442926.58,4475988.50
442920.58,4475998.50
442879.58,4475827.50
442889.58,4475827.50
442875.58,4475838.50
442917.58,4475825.50
442959.58,4475822.50
443020.58,4475801.50
443012.58,4475820.50
443091.58,4475540.50
443105.58,4475554.50
443158.58,4475621.50
443158.58,4475621.50
442991.58,4475654.50
443024.58,4475653.50
443015.58,4475655.50
443039.58,4475652.50
443044.58,4475652.50
443092.58,4475648.50
443126.58,4475641.50
442970.58,4475641.50
442968.58,4475610.50
442910.58,4475808.50
442976.58,4475803.50
442960.58,4475804.50
442743.58,4475794.50
442738.58,4475727.50
442796.58,4475703.50
442736.58,4475565.50
442599.58,4475575.51
442591.58,4475590.51
442639.58,4475572.51
442699.58,4475674.50
442736.58,4475671.50
442545.58,4475720.51
442577.58,4475834.51
442485.58,4475818.51
442499.58,4475855.51
442602.58,4475998.51
442515.58,4475854.51
442593.58,4475860.51
442466.58,4475858.51
442474.58,4475908.51
442476.58,4475923.51
442448.58,4476096.51
442372.58,4475873.51
442374.58,4475936.51
442228.58,4475620.51
442074.58,4475613.51
442120.58,4475622.51
442266.58,4475598.51
442078.03,4475720.77
442121.58,4475631.51
442333.58,4475837.51
441924.59,4475778.52
442089.59,4476002.51
442237.58,4475990.51
441918.59,4475693.52
441930.59,4475729.52
441920.59,4475962.52
441999.59,4475873.51
441942.59,4476407.52
443619.58,4475278.49
443036.58,4476125.50
442930.58,4476446.50
0.00,0.00
441664.59,4476015.52
442189.59,4476121.51
442153.59,4476083.51
442264.58,4476139.51
442162.59,4476219.51
442210.59,4476229.51
442310.58,4476222.51
442162.59,4476213.51
442276.59,4476310.51
442286.59,4476459.51
442373.59,4476383.51
442379.59,4476481.51
442213.59,4476261.51
442255.59,4476260.51
442200.59,4476372.51
442200.59,4476372.51
442198.59,4476524.51
442070.59,4476420.51
442072.59,4476452.51
442071.59,4476435.51
442073.59,4476469.51
442075.59,4476485.51
442141.59,4476181.51
442144.59,4476208.51
443108.58,4475581.50
443108.58,4475595.50
443098.58,4475408.50
442889.58,4476183.50
442027.58,4475288.51
443241.58,4474966.50
442411.59,4476473.51
443133.58,4476469.50
443138.58,4476466.50
443426.58,4474928.49
443531.58,4475019.49
443639.58,4476213.49
443390.58,4476341.50
443390.58,4476347.50
443219.58,4476492.50
442442.58,4476065.51
442072.58,4475189.51
442074.48,4475199.41
441526.59,4474858.52
443682.58,4476105.49
443682.58,4476105.49
442818.58,4476249.50
443256.58,4475560.50
443706.58,4475468.49
443678.58,4475438.49
443556.58,4475390.49
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
443125.58,4476336.50
441906.59,4476115.52
441700.59,4476110.52
439579.60,4474884.54
439553.60,4474117.54
439554.60,4474134.54
439670.60,4474904.54
439562.60,4474690.54
439742.60,4474722.53
439728.60,4474756.53
439685.60,4474831.54
439743.60,4474814.53
439958.60,4474747.53
439949.60,4474754.53
439963.60,4474696.53
440012.60,4474647.53
439978.60,4474687.53
439925.60,4474557.53
439739.60,4474855.53
439783.60,4474769.53
439792.60,4474754.53
439817.60,4474719.53
0.00,0.00
439840.60,4474727.53
439833.60,4474756.53
439836.60,4474851.53
439887.60,4474807.53
439685.60,4474546.53
439758.60,4474644.53
439829.60,4474553.53
439828.60,4474560.53
439725.60,4474639.53
439666.87,4474430.47
439807.60,4474561.53
439805.60,4474560.53
439650.60,4474301.53
439742.60,4474322.53
439751.60,4474325.53
439684.60,4474353.53
439815.60,4474268.53
439793.60,4474260.53
439790.60,4474307.53
439767.60,4474344.53
439869.60,4474267.53
439778.60,4474255.53
439750.60,4474252.53
439818.60,4474192.53
439767.60,4474141.53
439609.60,4474170.53
439766.60,4474208.53
439751.60,4474215.53
439751.60,4474215.53
439745.60,4474243.53
439789.60,4474179.53
439698.60,4474230.53
439778.60,4474089.53
439754.60,4474119.53
439763.60,4474122.53
439840.59,4474122.53
439864.59,4474084.53
439894.59,4474075.53
439825.59,4474016.53
439861.59,4473967.53
439918.59,4473982.53
439911.59,4473953.53
439630.60,4474092.53
439893.59,4473874.53
439850.59,4473915.53
439639.60,4473931.53
439733.59,4473752.53
439771.59,4473807.53
439806.59,4473748.53
439831.59,4473783.53
439782.59,4473749.53
439726.59,4473704.53
439771.59,4473854.53
439685.59,4473710.53
439697.59,4473803.53
439703.59,4473782.53
439858.59,4473758.53
439796.59,4473668.53
439775.59,4473517.53
439763.59,4473524.53
439749.59,4473527.53
439723.59,4473461.53
439724.59,4473444.53
439780.59,4473478.53
439736.59,4473442.53
439764.59,4473510.53
439588.59,4473538.53
439572.59,4473530.53
439545.59,4473517.53
439545.59,4473517.53
439519.60,4473548.53
439721.59,4473558.53
439621.59,4473708.53
439439.60,4473611.53
439472.60,4473632.53
439500.60,4473615.53
439937.59,4473702.53
439945.59,4473721.53
440126.59,4473798.53
439999.59,4473681.53
439990.59,4473724.53
440014.59,4473673.53
440080.59,4473691.53
440093.59,4473581.53
440078.59,4473535.53
440072.59,4473626.53
439467.60,4473842.54
439600.60,4473929.53
439488.60,4473882.54
439598.60,4473837.53
439597.60,4473737.53
439574.60,4473727.53
439426.60,4473794.54
439375.60,4473786.54
439371.60,4473771.54
439330.60,4473715.54
439360.60,4473655.54
439367.60,4473702.54
439362.60,4473711.54
439347.60,4473713.54
439112.60,4473733.54
439276.60,4473387.54
439181.60,4473408.54
439213.60,4473366.54
439155.60,4473462.54
439160.60,4473454.54
439552.59,4473469.53
439559.59,4473464.53
439579.59,4473510.53
439630.59,4473508.53
439630.59,4473480.53
439629.59,4473461.53
439630.59,4473470.53
439519.59,4473381.53
439560.59,4473174.53
439770.59,4473273.53
439684.59,4473232.53
439696.59,4473232.53
439685.59,4473294.53
439726.59,4473366.53
439746.59,4473346.53
439829.59,4473252.53
439814.59,4473249.53
439846.59,4473452.53
439843.59,4473511.53
439783.59,4473392.53
439817.59,4473376.53
439809.59,4473374.53
439790.59,4473403.53
439789.59,4473408.53
439787.59,4473425.53
439788.59,4473308.53
439873.59,4473382.53
439942.59,4473601.53
439951.59,4473551.53
439934.59,4473550.53
439885.59,4473448.53
439898.59,4473453.53
439971.59,4473498.53
439983.59,4473701.53
439928.59,4473676.53
440144.59,4473747.53
440144.59,4473747.53
440077.59,4473708.53
440057.59,4473701.53
440053.59,4473852.53
440072.59,4473846.53
440074.59,4473920.53
440174.59,4473816.53
440199.59,4473844.53
440224.59,4473924.53
440280.59,4473968.53
440272.59,4473822.53
0.00,0.00
440247.59,4473786.53
440317.59,4473799.53
440312.59,4473953.53
440292.59,4473859.53
440322.59,4473816.53
440456.59,4473885.53
440507.59,4473859.53
440468.59,4473844.53
440476.59,4473823.53
440407.59,4473822.53
440358.59,4473779.53
440425.59,4473770.53
440509.59,4473765.53
440560.59,4473771.53
440350.59,4473781.53
440255.59,4473744.53
440290.59,4473702.53
440240.59,4473718.53
0.00,0.00
440226.59,4473682.53
440217.59,4473677.53
440209.59,4473690.53
440187.59,4473644.53
440167.59,4473604.53
440128.59,4473645.53
440040.59,4473631.53
0.00,0.00
440063.59,4473687.53
440112.59,4473578.53
440127.59,4473488.53
440073.59,4473443.53
440100.59,4473447.53
440117.59,4473423.53
440180.59,4473114.53
440449.59,4473105.53
440467.59,4473115.53
440470.59,4473119.53
440586.59,4473391.52
440560.59,4473406.53
440557.59,4473395.53
441025.59,4473552.52
441038.59,4473544.52
441052.59,4473537.52
441072.59,4473561.52
441112.59,4473601.52
440997.59,4473636.52
440118.59,4473447.53
440230.59,4473491.53
440222.59,4473486.53
439996.59,4473373.53
440036.59,4473409.53
440030.29,4473404.76
439922.59,4473329.53
439940.59,4473333.53
440027.59,4473550.53
440049.59,4473521.53
440047.59,4473524.53
439881.59,4473394.53
440043.59,4473427.53
0.00,0.00
439998.59,4473212.53
439929.59,4473111.53
440231.59,4473437.53
440236.59,4473440.53
440128.59,4473405.53
440250.59,4473486.53
440196.59,4473462.53
440154.59,4473371.53
440040.59,4473287.53
440258.59,4473601.53
440362.59,4473385.53
440362.59,4473385.53
440352.59,4473380.53
440383.59,4473387.53
440371.59,4473381.53
440365.59,4473378.53
440229.59,4473618.53
440214.59,4473613.53
440243.59,4473520.53
440317.59,4473272.53
440269.59,4473298.53
440177.59,4473370.53
440189.59,4473349.53
440197.59,4473340.53
440205.59,4473260.53
440166.59,4473239.53
440131.59,4473221.53
440093.59,4473218.53
440107.59,4473311.53
440217.83,4473288.38
440176.59,4473158.53
440261.59,4473207.53
440180.59,4473235.53
440121.59,4473207.53
440144.59,4473150.53
440461.59,4473275.53
440295.59,4473175.53
440379.59,4473226.53
440452.59,4473285.53
440419.59,4473265.53
440414.59,4473180.53
440483.59,4473165.53
440478.59,4473136.53
440505.59,4473179.53
440505.59,4473179.53
440458.59,4472993.53
440470.59,4472997.53
440520.59,4473168.53
440486.59,4473109.53
440479.59,4473099.53
440534.59,4473179.53
440535.59,4473194.53
440581.59,4473183.52
440577.59,4473192.52
440590.59,4473164.52
440622.59,4473092.52
440563.59,4473275.52
440407.59,4473371.53
440482.59,4473260.53
440537.59,4473223.53
440538.59,4473226.53
440414.59,4473361.53
440420.59,4473352.53
440439.59,4473353.53
440439.59,4473353.53
440493.59,4473319.53
440489.59,4473247.53
440292.59,4473591.53
440310.59,4473529.53
440315.59,4473518.53
440319.59,4473509.53
440343.59,4473467.53
440373.59,4473523.53
440424.59,4473437.53
440424.59,4473437.53
440422.59,4473420.53
440272.59,4473597.53
440261.59,4473643.53
440337.59,4473606.53
440345.59,4473595.53
440396.59,4473541.53
440446.59,4473708.53
440450.59,4473673.53
440343.59,4473764.53
440578.59,4473756.53
440604.59,4473755.53
440547.59,4473675.53
440639.59,4473744.53
440639.59,4473747.53
440644.59,4473718.52
440642.59,4473727.52
440580.59,4473626.53
440605.59,4473667.53
440621.59,4473667.53
440621.59,4473676.53
440592.59,4473693.53
440612.59,4473630.53
440629.59,4473628.52
440656.59,4473678.52
440735.59,4473604.52
440725.59,4473605.52
440693.59,4473592.52
440622.59,4473585.52
440695.59,4473602.52
440556.59,4473622.53
440528.59,4473572.53
440458.59,4473651.53
440464.59,4473612.53
440471.59,4473551.53
440533.59,4473666.53
440545.59,4473664.53
440407.59,4473513.53
440412.59,4473493.53
440458.59,4473415.53
440468.59,4473508.53
440475.59,4473524.53
440592.59,4473348.52
440642.59,4473459.52
440645.59,4473374.52
440602.59,4473389.52
440613.59,4473387.52
440793.59,4473512.52
440691.59,4473461.52
440827.59,4473276.52
440877.59,4473266.52
440936.59,4473315.52
440739.59,4473336.52
440790.59,4473299.52
440712.59,4473301.52
440658.59,4473312.52
440644.59,4473292.52
440696.59,4473281.52
440739.59,4473271.52
440609.59,4473214.52
440718.59,4473084.52
440644.59,4473091.52
440751.59,4473190.52
440771.59,4473159.52
441008.59,4473344.52
440885.59,4473230.52
440880.59,4473233.52
440880.59,4473233.52
440917.59,4473209.52
440908.59,4473214.52
440955.59,4473183.52
440833.59,4473124.52
440791.59,4473201.52
440813.59,4473211.52
440858.59,4473227.52
440839.59,4473220.52
441171.58,4473371.52
441204.58,4473329.52
441223.58,4473362.52
440944.59,4473522.52
440952.59,4473453.52
440675.59,4473750.52
440663.59,4473751.52
440694.59,4473739.52
440714.59,4473723.52
440663.59,4473714.52
440723.59,4473709.52
440772.59,4473579.52
440752.59,4473603.52
440738.59,4473656.52
440786.59,4473676.52
440806.59,4473663.52
440814.59,4473657.52
440834.59,4473522.52
440800.59,4473551.52
440793.59,4473577.52
440852.59,4473586.52
440784.59,4473743.52
440973.59,4473759.52
440912.59,4473764.52
440901.59,4473762.52
440962.59,4473771.52
441053.59,4473571.52
441100.59,4473510.52
440975.59,4473661.52
440975.59,4473661.52
440974.59,4473644.52
441198.58,4473459.52
441145.59,4473564.52
440984.59,4473670.52
440983.59,4473639.52
441051.59,4473662.52
441042.59,4473672.52
441177.59,4473532.52
441217.58,4473524.52
441055.59,4473687.52
440913.59,4473841.52
440974.59,4473871.52
440912.59,4473901.52
441033.59,4473900.52
440758.59,4473926.52
440740.59,4473930.52
440766.59,4473888.52
440675.59,4473860.52
440675.59,4473860.52
440662.59,4473821.52
440679.59,4473839.52
440510.59,4474141.53
440573.59,4474185.53
440582.59,4474069.53
440585.59,4474177.53
441134.59,4473713.52
441137.59,4473691.52
440983.59,4473774.52
440967.59,4473830.52
440878.59,4473816.52
440841.59,4473973.52
440862.59,4473928.52
440717.59,4473901.52
440820.59,4473832.52
440861.59,4473764.52
440737.59,4473812.52
440539.59,4473860.53
440635.59,4473912.53
440381.59,4473987.53
440391.59,4473983.53
440403.59,4473979.53
440603.59,4473840.53
440625.59,4473879.53
440628.59,4473890.53
440674.59,4473899.52
440723.59,4473757.52
440670.59,4473781.52
440551.59,4473946.53
440515.59,4473985.53
440586.59,4474159.53
440591.59,4474091.53
440637.59,4474222.53
440482.59,4474130.53
440494.59,4474080.53
440541.59,4474052.53
440502.59,4474073.53
440648.59,4474137.53
440760.59,4474063.52
440789.59,4474130.52
440700.59,4474157.53
440705.59,4474110.53
440703.59,4474090.52
440495.59,4473963.53
440567.59,4473991.53
440590.59,4473978.53
440604.59,4473945.53
440847.59,4474081.52
440826.59,4473982.52
440385.59,4474038.53
440383.59,4474037.53
440937.59,4474105.52
440956.59,4474039.52
440879.59,4474026.52
440712.59,4474371.53
440707.59,4474284.53
440725.59,4474377.53
440749.59,4474344.52
440753.59,4474298.52
440887.59,4474279.52
440801.59,4474329.52
440786.59,4474339.52
440644.59,4473967.53
440722.59,4474004.52
440734.59,4474010.52
440380.59,4473999.53
440380.59,4473999.53
440605.59,4474224.53
440965.59,4473932.52
441076.59,4473932.52
441105.59,4473941.52
441102.59,4473934.52
440898.59,4474353.52
440653.59,4474241.53
440597.59,4474252.53
440772.59,4474515.52
440803.59,4474456.52
440677.59,4474399.53
440742.59,4474484.53
441217.59,4474872.52
441231.59,4474871.52
440992.59,4474617.52
440990.59,4474651.52
440989.59,4474796.52
440996.59,4474916.52
440996.59,4474934.52
441118.59,4474848.52
441107.59,4474909.52
441028.59,4474133.52
440858.59,4474152.52
441078.59,4474940.52
441085.59,4474939.52
440817.59,4474626.52
440797.59,4474633.52
440770.59,4474644.53
440842.59,4474718.52
440880.59,4474668.52
440640.59,4474636.53
440581.59,4474659.53
440553.59,4474684.53
440643.59,4474842.53
440649.59,4474855.53
440699.59,4474823.53
440695.59,4474815.53
440722.59,4474863.53
440750.59,4474842.53
440737.59,4474808.53
440637.59,4474755.53
440583.59,4474738.53
440579.59,4474732.53
440603.59,4474773.53
440620.59,4474804.53
440592.59,4474693.53
440782.59,4474628.53
440833.59,4474609.52
440681.59,4474610.53
440802.59,4474534.52
440615.59,4474923.53
440640.59,4474918.53
440577.59,4474948.53
440647.59,4474926.53
440562.59,4474931.53
440570.59,4474742.53
440583.59,4474764.53
440588.59,4474886.53
440854.59,4474862.52
440822.59,4474873.53
440836.59,4474911.52
440768.59,4474609.53
440683.59,4474937.53
440712.59,4474721.53
440742.59,4474655.53
440754.59,4474755.53
440877.59,4474898.52
440877.59,4474898.52
440769.59,4474872.53
440924.59,4475063.52
440921.59,4475049.52
440920.59,4475044.52
440920.59,4475040.52
440886.59,4474920.52
440902.59,4474938.52
0.00,0.00
440867.59,4475050.52
440896.59,4475075.52
440867.59,4475086.52
440864.59,4475074.52
440938.59,4475178.52
440824.59,4474954.53
440817.59,4475039.53
440819.59,4475042.53
440843.59,4475080.53
440897.59,4475103.52
440734.59,4474989.53
440736.59,4475010.53
440833.59,4475145.53
440603.59,4475002.53
440585.59,4475008.53
440616.59,4475043.53
440644.59,4475106.53
440601.59,4475053.53
440569.59,4475078.53
440846.59,4475229.53
440690.59,4475225.53
440805.59,4475292.53
440903.59,4475081.52
440900.59,4475095.52
0.00,0.00
440861.59,4474854.52
440954.59,4474828.52
440755.59,4474829.53
440757.59,4474837.53
440785.59,4474755.53
440703.59,4474950.53
440713.59,4474967.53
440710.59,4474961.53
440760.59,4474949.53
440732.59,4474904.53
440868.59,4475266.53
440894.59,4475281.52
440919.59,4475294.52
440983.59,4475234.52
440920.59,4474836.52
440763.59,4474851.53
440776.59,4474761.53
440758.59,4474764.53
440846.59,4474791.52
440879.59,4474824.52
440879.59,4474824.52
440921.59,4474818.52
440695.59,4474907.53
440760.59,4474932.53
440814.59,4474936.53
441009.59,4475207.52
441001.59,4475034.52
441028.59,4474952.52
441144.59,4475006.52
441144.59,4475006.52
441214.59,4474984.52
441123.59,4474975.52
441124.59,4475305.52
441122.59,4475280.52
441154.59,4475295.52
441099.59,4475262.52
441215.59,4475264.52
441255.59,4475255.52
441266.59,4475105.52
441311.59,4475205.52
441319.59,4475155.52
441009.59,4475008.52
441088.59,4475023.52
441108.59,4475017.52
441109.59,4474961.52
440924.59,4475432.52
440852.59,4475380.53
440989.59,4475365.52
441012.59,4475243.52
440981.59,4475252.52
441055.59,4475289.52
441093.59,4475281.52
440720.59,4475304.53
440699.59,4475244.53
440531.59,4475411.53
440656.59,4475384.53
440691.59,4475399.53
440619.59,4475391.53
0.00,0.00
440725.59,4475511.53
440739.59,4475472.53
440808.59,4475488.53
440804.59,4475489.53
440838.59,4475480.53
440759.59,4475439.53
440496.59,4475575.53
440461.59,4475508.53
440461.59,4475508.53
440530.59,4475567.53
440557.59,4475559.53
441022.59,4475239.52
440767.59,4475339.53
440804.59,4475306.53
440800.59,4475311.53
440571.59,4475414.53
440631.59,4475419.53
440605.59,4475432.53
440322.60,4475577.53
440390.60,4475602.53
0.00,0.00
440328.60,4475468.53
440149.60,4475630.53
440245.60,4475637.53
440226.60,4475592.53
440221.60,4475614.53
440142.60,4475592.53
440170.60,4475588.53
440198.60,4475584.53
440418.59,4475099.53
440384.59,4475029.53
440374.59,4475165.53
440374.59,4475165.53
440418.59,4475045.53
440519.59,4475144.53
440508.59,4475135.53
440525.59,4475136.53
440515.59,4475127.53
440475.59,4475095.53
440321.60,4475505.53
440344.60,4475558.53
440396.60,4475558.53
440203.60,4475486.53
440228.60,4475480.53
440465.59,4475360.53
440449.59,4475361.53
440434.59,4475363.53
440411.59,4475367.53
440344.60,4475366.53
440366.60,4475363.53
440411.59,4475356.53
440458.59,4475350.53
440452.59,4475351.53
440469.59,4475324.53
440447.59,4475297.53
440395.59,4475304.53
440372.59,4475307.53
440416.59,4474920.53
440434.59,4475006.53
440434.59,4475010.53
440456.59,4475029.53
440445.59,4475030.53
440542.59,4474893.53
440522.59,4474957.53
440553.59,4475014.53
440399.59,4474845.53
440512.59,4474763.53
440474.59,4474829.53
440476.59,4474852.53
440486.59,4474942.53
440493.59,4475004.53
440481.59,4474991.53
440415.59,4474969.53
440329.59,4474930.53
440367.59,4474968.53
440294.59,4474913.53
440284.59,4475081.53
440333.59,4475124.53
440323.59,4475096.53
440204.60,4474997.53
440197.60,4475004.53
440185.60,4475014.53
440198.60,4475046.53
440268.59,4474973.53
440255.59,4475005.53
440245.60,4475101.53
440318.59,4475164.53
440307.60,4475191.53
440321.60,4475421.53
440396.60,4475427.53
440366.59,4475309.53
440311.60,4475342.53
440480.59,4475323.53
440457.59,4475177.53
440388.59,4475027.53
440013.60,4475244.53
440094.60,4475235.53
440111.60,4475200.53
440102.60,4475171.53
440065.60,4475201.53
440016.60,4475099.53
440028.60,4475099.53
439999.60,4475130.53
440061.60,4475133.53
440259.60,4475226.53
440210.60,4475233.53
440203.60,4475234.53
440200.60,4475260.53
440195.60,4475225.53
440243.60,4475217.53
440239.60,4475219.53
440286.60,4475258.53
440457.59,4475242.53
440431.59,4475237.53
440440.59,4475226.53
440391.59,4475185.53
440268.60,4475457.53
440268.60,4475457.53
440235.60,4475326.53
440299.60,4475346.53
440174.60,4475325.53
440187.60,4475323.53
440191.60,4475271.53
440205.60,4475303.53
440239.60,4475264.53
439976.60,4475682.53
440093.60,4475617.53
439970.60,4475641.53
439979.60,4475571.53
440076.60,4475512.53
439977.60,4475386.53
440060.60,4475405.53
440023.60,4475357.53
439913.60,4475361.53
439835.60,4475323.54
439984.60,4475306.53
439922.60,4475352.53
439816.60,4475523.54
439913.60,4475431.53
439763.60,4475485.54
439773.60,4475452.54
439879.60,4475375.53
